Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.30601953125,9.1,2.3089646926293006,6.0
2,2.3059931640625,9.0,2.310837305509127,5.0
3,2.3040390625,8.1,2.3123104572296143,8.0
4,2.300875,9.5,2.3151252636542687,5.0
5,2.3021181640625,8.9,2.3101370884821963,6.0
6,2.302765625,8.8,2.3168921103844275,7.0
7,2.3022890625,9.9,2.3127753184391904,5.0
8,2.301142578125,9.8,2.3113189477186937,4.0
