Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,1.6598032836914063,64.5,0.6219759938808588,95.0
2,0.5599958896636963,87.2,0.2178676162774746,94.0
3,0.269687970161438,93.8,0.11990897307315698,98.0
4,0.15371225893497467,95.7,0.10622663735501611,97.0
5,0.1042741870880127,96.6,0.1294795431136803,93.0
6,0.10385614228248596,97.5,0.11403394138729848,94.0
7,0.06807105505466461,98.0,0.07588736139083406,96.0
8,0.06451648318767547,97.9,0.1075374046826115,97.0
