Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.302978515625,10.2,2.3011117577552795,10.0
2,2.303182601928711,8.4,2.3005706667900085,10.0
3,2.3029212951660156,9.7,2.301672339439392,10.0
4,2.303253173828125,9.5,2.3020012974739075,10.0
5,2.303152084350586,9.0,2.301771581172943,10.0
6,2.3027992248535156,9.7,2.301752746105194,10.0
