Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.3026278056795637,10.4,2.3017751148768832,10.0
2,2.3027886284722223,9.7,2.3017915657588413,10.0
3,2.3028312562003967,9.4,2.3018740926470076,10.0
4,2.3026956225198414,10.5,2.302018335887364,10.0
5,2.3028816344246033,8.6,2.302070379257202,10.0
6,2.302581302703373,9.9,2.302063362939017,10.0
