Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.3036431206597223,9.0,2.3001792090279713,10.0
2,2.303040519593254,9.9,2.3003896985735213,10.0
3,2.3030792720734126,9.4,2.300732816968645,10.0
4,2.3032342819940474,8.4,2.301235164914812,10.0
5,2.3031819661458335,10.1,2.3016121046883717,10.0
6,2.3024514818948414,10.1,2.301664045878819,10.0
