Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.3034133911132812,8.9,2.3013992309570312,10.0
2,2.302743911743164,9.9,2.3018004298210144,10.0
3,2.3031234741210938,8.6,2.301800012588501,10.0
4,2.3030624389648438,9.5,2.300900638103485,10.0
5,2.302980422973633,10.0,2.3022155165672302,10.0
6,2.302511215209961,9.1,2.302325963973999,10.0
