Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.3040809631347656,8.2,2.301549971103668,10.0
2,2.3033180236816406,9.0,2.3015419244766235,10.0
3,2.3034915924072266,9.1,2.3019697070121765,10.0
4,2.3031139373779297,7.8,2.30147784948349,10.0
5,2.303180694580078,9.0,2.301865577697754,10.0
6,2.302427291870117,9.9,2.3019039630889893,10.0
