Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.30424609375,8.7,2.303047638673049,10.0
2,2.303341796875,9.0,2.3027623066535363,10.0
3,2.303681640625,8.4,2.302916031617385,10.0
4,2.303345703125,8.8,2.302738978312566,10.0
5,2.303259765625,9.8,2.3026306445782003,10.0
6,2.302859375,7.6,2.3026588146503153,10.0
