Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.3026374937996033,9.9,2.303344556263515,10.0
2,2.3026781839037698,10.4,2.303344522203718,10.0
3,2.3026917472718256,9.3,2.303344488143921,10.0
4,2.302738250248016,11.0,2.303344556263515,10.0
5,2.3025425502232144,9.6,2.303344556263515,10.0
6,2.302525111607143,10.9,2.303344556263515,10.0
