Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.30444921875,7.9,2.3025857485257664,10.0
2,2.30349609375,8.0,2.302444109549889,10.0
3,2.303638671875,10.3,2.3024818163651686,10.0
4,2.303466796875,9.8,2.3025370010962853,10.0
5,2.303341796875,9.3,2.3026845271770773,10.0
6,2.302806640625,9.7,2.30268931388855,10.0
