Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.302762985229492,10.1,2.3062930703163147,10.0
2,2.302553176879883,10.4,2.30629301071167,10.0
3,2.3026046752929688,10.0,2.306292951107025,10.0
4,2.302684783935547,10.3,2.306292951107025,10.0
5,2.3026771545410156,9.6,2.3062931299209595,10.0
6,2.3026504516601562,10.3,2.3062930703163147,10.0
