Epoch,Train Loss,Train Acc,Val Loss,Val Acc
1,2.30316015625,9.8,2.3023384167597842,10.0
2,2.303162109375,9.2,2.302347256587102,10.0
3,2.302732421875,9.5,2.3021757419292745,10.0
4,2.30287109375,9.7,2.3021561182462253,10.0
5,2.303162109375,10.5,2.3023616534013014,10.0
6,2.3025,12.1,2.3023447073422947,10.0
